_job_featured_image,_job_title,_job_featured,_job_filled,_job_urgent,_job_description,_job_category,_job_type,_job_tag,_job_expiry_date,_job_gender,_job_apply_type,_job_apply_url,_job_apply_email,_job_salary_type,_job_salary,_job_max_salary,_job_experience,_job_career_level,_job_qualification,_job_video_url,_job_photos,_job_application_deadline_date,_job_address,_job_location,_job_map_location
,Auxiliar Planta Auto Mercado Guadalupe,0,0,0,"Empacar y trasladar los productos que son adquiridos por los clientes, asimismo brindar soporte al cajero (a) en las funciones que se requiera para cubrir las necesidades del cliente, cumpliendo con los objetivos del departamento

Conocimientos Requeridos:
Es deseable alguna formación en servicio al cliente y relaciones interpersonales. Conocimientos de empaque. Avanzado

Titulaciones requeridas:
Tercer año de secundaria aprobado - Tercer año de secundaria aprobado.

Disponibilidad para trabajar horarios rotativos incluyendo fines de semana y feriados",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=ded24f5fc51cf4bd&bb=u3kph7yHpTCGSm8ZHHtEiR92G8rjBPA9uvs-2BZwVWWL4jASo4VeRvuWrdywUbWSxvve_MabA0fGil-HOfZGeMb8yPr7eBD2KvzadqZdGwyVCEqIIxxGciUGCrnnu2tO&xkcb=SoAe67M3rCjXcPRWHR0JbzkdCdPP&fccid=135b19be803c98cf&vjs=3,,,,,,,high_school,,,2025-11-20,"Goicoechea, Provincia de San José","Goicoechea, Provincia de San José",
,Administrative Assistant (Temporary - 3 Months),0,0,0,"Avionyx Overview: Avionyx S.A. is a software engineering services company based in Heredia, Costa Rica, fully owned by Joby Aviation. As an AS-9100D company and in business since 1989, Avionyx provides expert, high-quality, full-lifecycle avionics software and hardware engineering services for eVTOL/UAM, rotorcraft and fixed wing aircraft, complying with the most rigorous software engineering standards in the world. Job Overview:
The Temporary Administrative Assistant will support the Software Engineering Department by ensuring the accuracy and completeness of employee training records. This role involves actively reviewing and verifying training data, identifying and correcting discrepancies, and maintaining up-to-date information in the company’s training tracking systems.

The assistant will also be responsible for generating reports, monitoring compliance with training requirements, and communicating directly with employees to provide updates or request missing information. This position requires strong attention to detail, organization, and effective communication skills to help ensure all training documentation meets company and audit standards.

Due to the type of tasks performed in this position, it is required that the person works at our offices located in America Free Zone (AFZ), Heredia.
Responsibilities:
Review and verify the accuracy of employee training records in the system.
Identify missing, expired, or incorrect training information and update records accordingly.
Notify employees and supervisors about pending or incomplete training requirements.
Generate periodic reports on training compliance and completion rates.
Support HR and the SW Engineering Department in maintaining up-to-date and auditable training documentation.
Manage email communications and follow-ups related to training record updates.
Required:
High School Technical Degree in Business Administration, Secretarial Studies, or a related field (Desired)
University students in their first or second year of Business Administration, Archival Science (Records Management), or any related major
Written and Verbal English skills (B1+)
Strong inter-personal skills and trustworthiness
Excellent attention to detail
Strong organizational skills
Great service orientation and task ownership
Proficiency working with Excel spreadsheets
Your Reward for Greatness: •Stay fresh with our Flexible Schedule. •Lunch is on us when you are at the office.",IT/Software Development,temporal,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=d1068c720e828c8d&bb=u3kph7yHpTCGSm8ZHHtEiTLcCj7BUP7MqLUWVK0pDGDeMRauReg2YKfieF54iTbEl1pxeJa-VZ-JtA3udiqCcJFTNLtE5ZY37p1Iv5uBa1VL1QhqMy7GuV-HKftT8k6g&xkcb=SoCq67M3rCjXcPRWHR0IbzkdCdPP&fccid=4922aa0d050a55de&vjs=3,,,,,,,associate,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/d61f4cd5b8681a9214efda23fcfbee8e,McDonald's Mora söker nya glada medarbetare,0,0,0,"Vill du få möjligheten att arbeta tillsammans med ett härligt team där lagandan står i fokus? Är du även den som har förmågan att se när något behöver göras och strävar efter att ge en service i världsklass?

Om du svarade ja på frågorna ovan och dessutom uppskattar en Big Mac nästan lika mycket som oss – då kanske vi är helt rätt för varandra!

Hos oss är det av största vikt att varje kund får en unik upplevelse och det är naturligtvis inte möjligt utan våra medarbetare. McDonald’s erbjuder ett omväxlande och fartfyllt arbete med varierande arbetsuppgifter, alla med fokuset att leverera en ultimat restaurangupplevelse för våra gäster.

Arbetsuppgifterna kan variera från att tillaga och servera vår goda mat till att säkerställa att matsal och kök är i toppskick.

En anställning på McDonald’s ger dig erfarenheter som du har nytta av resten av livet och för den som vill utvecklas finns en tydlig karriärtrappa med stora möjligheter.

Några av våra medarbetare
Moa
Skiftledare
""Det roligaste med att jobba på McDonald’s är de utmaningar man ställs inför. Det är det som gör att man utvecklas.""
Casper
Restaurangchef
""Det bästa med att vara restaurangchef på McDonald’s är att se mina medarbetare växa och ta nästa steg i sin karriär.""

Våra förväntningar på dig:
Att du är en team player som sätter laget före jaget
Att du vill lära dig nya saker och utvecklas
Att du har rätt inställning och vill ha roligt på jobbet
Att du älskar burgare nästan lika mycket som vi

Tidigare arbetslivserfarenhet är inte ett krav, vi ser till att du får den utbildning du behöver för att kunna utföra ett arbete av högsta kvalitet.

Stora utbildningsmöjligheter

Tydliga karriärvägar

En arbetsplats där alla är välkomna

Lön och försäkringar enligt kollektivavtal

Flexibla arbetstider

Förmånliga friskvårdserbjudanden

Med över 200 restauranger från norr till söder är McDonald’s Sveriges ledande restaurangkedja. De flesta av restaurangerna ägs och drivs lokalt av egna företagare. Med våra ca 12 000 medarbetare är vi Sveriges största privata ungdomsarbetsgivare. Vi vill göra det goda valet enkelt för våra gäster och har därför en bred meny med något för alla smaker, preferenser och plånböcker och serverar bara mat av högsta kvalitet med snabb och vänlig service i fräscha, moderna restauranger.

Vi serverar över 400 000 gäster varje dag

Kollektivavtal är en självklarhet – hos oss gäller schyssta villkor!

89% av våra medarbetare uppger att jobbet på McDonald’s ger erfarenheter de kommer ha nytta av hela livet

Under 2020 minskade vi vår plastanvändning med 50 ton

Över 90% av vårt förpackningsmaterial är papper

Över 100 elbilsladdstolpar på våra restauranger har möjliggjort 2,8 miljoner km fossilfri körning under 2020.

Nazir Shirali | Kontaktperson

Graphic rendering with WebGL2 has been disabled or is not supported by your graphic card. The map cannot be displayed.
+

McDonald’s Sverige

Mora | Arbete på plats
Besök hemsida",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=049a0b3c8762f8c3&bb=u3kph7yHpTCGSm8ZHHtEiff-Z00sR5vgWXjD5kCFriCefXrgUtkToRKvn9fd_UcArLexRvfwGz7V_IkRSkV5zOTrouaxiLj7RBt8SG_-cxLUd-MS51NrNA%3D%3D&xkcb=SoAk67M3rCjXcPRWHR0PbzkdCdPP&fccid=f753bb1a40104d82&vjs=3,,,,,,,,,,2025-11-20,"Mora, Provincia de San José","Mora, Provincia de San José",
,Operario,0,0,0,"What Assembly contributes to Cardinal Health

Manufacturing is responsible for cost of production and maintenance activities including process improvement, supply chain management, quality assurance, employee safety and engagement, and environmental commitment.

Assembly performs a variety of tasks ranging from repetitive to non-repetitive production to put together component parts to make assemblies, sub-assemblies or completed units, using standard operating procedures. May conduct quality inspections on processing line in accordance with quality specifications.

Job Summary

The Associate I, Assembly plays a key role in the assembly process of products including the verification of components and compliance with quantity and quality standards. The Associate I, Assembly conducts quality inspections on the assembly line in accordance with quality specifications, reports defects and investigates the route cause. This job operates equipment that packages materials or products by inserting them into containers or filling containers from spouts or chutes. The Associate I, Assembly tasks are performed in accordance with applicable safety guidelines, as well as appropriate processing standards.

Responsibilities
Sets up workstations as directed by Captain/Designee while complying with all GMP’s, policies, procedures, and safety rules.
Assembles product packages per DHR, special instructions, and video imaging.
Verifies components in the assembly process to ensure proper selection and that quality and quantity standards are met.
Inspects components for debris, and or any other potential quality defect and reports defects as needed to management and the quality team.
Performs duties in compliance with all safety rules and regulations required by the Company, Local, and State and Federal provisions.
Complies with the NCI & Defect Investigation Form process to ensure proper management and resolution of quality issues.

Qualifications
0-1 years of experience, preferred
High School diploma, GED or equivalent, or equivalent work experience, preferred
What is expected of you and others at this level
Applies basic skills and techniques to complete routine tasks within assigned area
Maintains appropriate licenses, training and certifications
Works on basic and routine assignments
Works within clearly defined Standard Operating Procedures and/or scientific methods
Adheres to all quality guidelines
Works under close supervision
All work is reviewed for accuracy
Any deviations from the norm are approved by the supervisor before proceeding
Candidates who are back-to-work, people with disabilities, without a college degree, and Veterans are encouraged to apply.
Cardinal Health supports an inclusive workplace that values diversity of thought, experience and background. We celebrate the power of our differences to create better solutions for our customers by ensuring employees can be their authentic selves each day. Cardinal Health is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, ancestry, age, physical or mental disability, sex, sexual orientation, gender identity/expression, pregnancy, veteran status, marital status, creed, status with regard to public assistance, genetic status or any other status protected by federal, state or local law.",Customer Service,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=a209f33ebec759dc&bb=u3kph7yHpTCGSm8ZHHtEiemU_jid0DEXV8CDf_JJ-sQS4lWUf6S6xhu4d3JhCaVWSNb1_MyyDMpBaql29VZM1oj39oDm3eiEqmeGTMKG655M0jCNIVWNww%3D%3D&xkcb=SoCQ67M3rCjXcPRWHR0ObzkdCdPP&fccid=87b328666e50453b&vjs=3,,,,,0 years,entry,associate,,,2025-11-20,"Alajuela, Provincia de Alajuela","Alajuela, Provincia de Alajuela",
,Remote Service Representative (LATAM),0,0,0,"Meadow is transforming one of the largest, most overlooked industries in America: end-of-life care. We’ve built the largest cremation provider in Los Angeles in under a year, with 5-star reviews, a 90+ NPS, and hundreds of families served each month. Backed by top investors and the founders of Moxie—a high-growth medspa platform that has reached national scale—we’re applying modern technology, unmatched hospitality, and operational excellence to an industry unchanged for 70+ years.
We pride ourselves on great customer care, unreasonable hospitality, and transparent pricing - and we have grateful families as a result.
About the Role:
We’re hiring Service Representatives to guide families from the time we bring their loved one into our care through the final steps, ensuring every case is handled with precision, care, and compassion. You’ll be on the front lines of service — building trust, providing clarity, and supporting families during one of the most important moments in their lives.
In this role, you’ll take ownership of essential parts of the cremation journey, from dispatching transportation and processing paperwork to ensuring ashes arrive home safely. You’ll work closely with families and our partners to make sure nothing slips through the cracks.
This position requires empathy, strong interpersonal skills, and the ability to thrive in a collaborative startup environment. We’re very much in building mode, and we’ve shaped this role as a growth opportunity: if you’re organized, proactive, and driven to help others when it matters most, you’ll find both meaning and momentum here.
What You’ll Do:
Respond to inbound calls, texts, and emails from families with empathy, clarity, and professionalism.
Build trust quickly and maintain rapport as you walk families through each step of the process.
Own and execute key stages of the customer journey, such as dispatching transportation, managing paperwork, scheduling cremation, or coordinating ashes return.
Collaborate with internal teams and external partners to move cases forward without delay.
Keep systems up to date, document clearly, and flag any issues before they become blockers.
Anticipate downstream impacts and work proactively to ensure smooth handoffs between teams.
Work efficiently across multiple tools, including HubSpot, Aircall, Slack, GSuite, and our internal case management system.
Requirements & Qualifications:
2+ years of experience in customer-facing, operations, or hospitality roles — especially in environments where empathy and execution were equally important.
Fluent in English, both spoken and written — able to communicate clearly and confidently with U.S.-based families and teammates.
Clear, calm communicator who builds trust quickly, whether over the phone, email, or text.
Strong multitasker — able to move quickly while maintaining accuracy and attention to detail.
Accountable and proactive: you take ownership, close the loop, and surface issues early.
Energized by our mission and excited about the opportunity to help shape something new in a category that truly needs it.
Spanish proficiency is a plus.
Details:
Remote, full-time
Compensation: $8–$12 per hour, depending on experience and location
Tools: HubSpot (CRM), Aircall (phone), Slack, and our case management system
Shift: Full-time (8 hours, consistent schedule)
Days: Tuesday–Saturday (preferred) or Monday–Friday
Hours: US Day Shift, 8 a.m. - 4 pm PT or 9 a.m. -5 pm PT
Why Join Us:
Fully remote — Work from anywhere
Time to recharge —10 days of PTO plus US holidays off
Make real impact. Every case you handle leaves a lasting impression on a family navigating loss.
Be part of a company redefining an industry. We’re not just improving the experience — we’re setting a new standard.
Grow with us. As we scale, so will your opportunities. This role is a launchpad.
Work with a sharp, respectful team. Low ego, high output. We care deeply, and we execute precisely.",Customer Service,tiempo completo,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=d2388f9dc058a903&bb=u3kph7yHpTCGSm8ZHHtEieqggxxlmE9SdSO1jhaA74KTvbDdQvO1Zjv48VwUT9u2yzmeZs8XWaDAPHa6RMzsUrmcHOqT40Vs3pm4awVJY7WUi8fkoEZyz9VO5F__IKay&xkcb=SoAN67M3rCjXcPRWHR0NbzkdCdPP&fccid=6e96391c5f91cb35&vjs=3,,,,,,,,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
https://d2q79iu7y748jz.cloudfront.net/s/_headerimage/1960x400/21e624714e2236a84a1769eba8a8a74a,AUXILIAR 2 DE BODEGA,0,0,0,"Objetivo del Puesto:
Realizar las actividades de los diferentes procesos en el almacén según las instrucciones del Encargado de Bodega y según las normas de calidad y seguridad establecidas por DHL y/o el cliente.

Principales Funciones:

Realizar las actividades de recepción, alisto, acomodo, reabastecimiento, prechequeo y despacho de mercancía según los procedimientos establecidos internamente y/o con el cliente.
Dar soporte al proceso de inventarios.
Verificar la calidad de la mercancía en todos los procesos y reportar cualquier daño o anomalía.
Descargar y cargar contenedores en el almacén o en el medio de transporte.
Ubicar la mercancía en el almacén y garantizar que todo movimiento físico corresponde a un registro previo en el sistema.
Otros que el Jefe determine convenientes según la operación y necesidades del cliente.
Conducir montacargas siempre y cuando tenga el permiso necesario y en casos en que sea estrictamente necesario.

Requisitos:
Experiencia en empaque y etiquetado
Carga y descarga de contenedores
Noveno año aprobado, deseable Bachiller en educación media
Al menos 1 año en puestos similares (bodega, logística, manufactura, industria médica, producción o inventarios).
Inglés Básico (comprensión de lectura).
Excel Básico.",IT/Software Development,internship,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=86f5f48e807b0cac&bb=u3kph7yHpTCGSm8ZHHtEiQmgoZKfyjJkXnTAkDJJcBi5dz-ezXB9JxqpCyC-48hdOIYPjqUZ6IxC6EeRdTcv9pCveMB2NujTSLOzpLqNmIlcqgn_do2jmQ%3D%3D&xkcb=SoC567M3rCjXcPRWHR0MbzkdCdPP&fccid=5b8d10630cb111eb&vjs=3,,,,,5+ years,senior,,,,2025-11-20,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
,Entry-level Customer Service Representative,0,0,0,"Job Summary
Join our dynamic team as a Customer Service Representative where you will leverage your bilingual skills in Spanish and English to support our Hi-Tech and ISV domains. With a focus on remote work you will be part of a global team ensuring seamless operations and providing exceptional service to our clients. This role offers the opportunity to work from home during day shifts allowing for a balanced work-life integration.

Responsibilities
Provide exceptional support for our applications and associated services
Answer phone calls chat and emails to troubleshoot issues customers face when using DocuSign products including account access setting up templates sending documents billing etc
Meet and exceed your service level goals
Achieve 90 or higher on closed case surveys
Achieve 10 or less for call abandonment rate
Utilize support tools and resources necessary to get the job done including email chat telephone and SalesForce
Proactively identify improvements to the product identify bugs and otherwise determine opportunities to enhance the customer experience",Customer Service,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=fe84104e796fda13&bb=u3kph7yHpTCGSm8ZHHtEieqggxxlmE9SLqHznzdE_KOxQb0nW-wWwqxAIbiM6-A5VR0TgvCb3uK1Ob9rX6cHXBbXW4EHR5ubC-YyuwkaFspNYOXoXrigVxSkAiv3e7-E&xkcb=SoBQ67M3rCjXcPRWHR0DbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3,,,,,,,associate,,,2025-11-20,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
,Mucama,0,0,0,"Mucama
A Room Attendant is responsible for cleaning guest rooms and replenishing amenities to deliver an excellent Guest and Member experience while managing guest requests in a timely manner.


What will I be doing?

As a Room Attendant, you are responsible for cleaning guest rooms and replenishing amenities to deliver an excellent Guest and Member experience. A Room Attendant will also be required to manage guest requests. Specifically, you will be responsible for performing the following tasks to the highest standards:
Clean guest bedrooms and bathrooms
Vacuum rooms and corridors
Change and replenish bed linen, towels and guest amenities in line with company guidelines
Undertake regular deep cleaning tasks
Restock and maintain trolley on daily basis
Report any missing or damaged items to the Housekeeping Supervisor and own the responsibility to ensure that the items are replaced or repaired to create an uninterrupted or impaired stay for the Guest
Ensure that all equipment inside and around Guest rooms as well as in work areas and used when performing housekeeping responsibilities is in working condition
Be environmentally aware
Dispose of waste accordingly
Manage guest requests in a timely and efficient manner
Comply with hotel security, fire regulations and all health and safety legislation
Carry out lost property procedures
Assist other departments wherever necessary and maintain good working relationships
What are we looking for?

A Room Attendant serving Hilton brands is always working on behalf of our Guests and working with other Team Members. To successfully fill this role, you should maintain the attitude, behaviours, skills, and values that follow:
Positive attitude
Good communication skills
Committed to delivering high levels of customer service
Excellent grooming standards
Ability to work on their own or in teams
Flexible and reliable
It would be advantageous in this position for you to demonstrate the following capabilities and distinctions:
Hotel experience
Experience in a similar position

What will it be like to work for Hilton?
Hilton is the leading global hospitality company, spanning the lodging sector from luxurious full-service hotels and resorts to extended-stay suites and mid-priced hotels. For nearly a century, Hilton has offered business and leisure travelers the finest in accommodations, service, amenities and value. Hilton is dedicated to continuing its tradition of providing exceptional guest experiences across its . Our vision “to fill the earth with the light and warmth of hospitality” unites us as a team to create remarkable hospitality experiences around the world every day. And, our amazing Team Members are at the heart of it all!",Customer Service,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=a6e3ba75174e24f8&bb=u3kph7yHpTCGSm8ZHHtEiUY2bUICAun1JXSqJN5mtUkHdUxCes-wwPoxxbJmpfalBcCI72Ys3rJuuYuza79Wy4ThJbwpl-Sty-1NdXVk5dCVWyOXOEmfWA%3D%3D&xkcb=SoDk67M3rCjXcPRWHR0CbzkdCdPP&fccid=6f47211b0637a52d&vjs=3,,,,,5+ years,senior,,,,2025-11-20,Provincia de Guanacaste,Provincia de Guanacaste,
,Gondolero AUTO MERCADO YOSES,0,0,0,"Reabastecer, limpiar, acomodar y rotar la mercadería en las góndolas, garantizando la disponibilidad de los productos a los clientes y atendiendo sus consultas o requerimientos.

Tercer año de secundaria aprobado

Experiencia mínima de 6 meses en puestos similares

Disponibilidad para trabajar horarios rotativos, fines de semana .

Se solicita adjuntar: Curriculum, Cédula, Títulos académicos, Hoja de delincuencia, dos cartas de servicios de trabajos anteriores firmadas",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=4fb98855d502a019&bb=u3kph7yHpTCGSm8ZHHtEiYTvdhWzfvw8odCcCC1a-wOhrtOwh1nBzBhEbtz1VmaHQcSJ3QvkTe3ENV6u7776_GK8n8vv4XZLSyHU79G4czoAf0eCRrym8gmQ3p0FyI5t&xkcb=SoB567M3rCjXcPRWHR0BbzkdCdPP&fccid=135b19be803c98cf&vjs=3,,,,,,,high_school,,,2025-11-20,"Montes de Oca, Provincia de San José","Montes de Oca, Provincia de San José",
,Ayudante de Bodega San Jose,0,0,0,"Alistar y empacar todo el material que indica la comanda para que sea entregada la mercancía a los clientes. Además, de colaborar en la gestión de almacenamiento y limpieza de toda la bodega.
Responsabilidades
Alistar, despachar y cargar las mercancías facturadas para los clientes.
Realizar inventarios.
Descarga de mercancías.
Requisito:
Noveno año.
Disponibilidad de trabajar en horarios rotativos.
Conocimiento de procesos de manufactura/productivos.

Requisito:
Noveno año.
Disponibilidad de trabajar en horarios rotativos.
Conocimiento de procesos de manufactura/productivos.",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=b90e5e3d69c3e878&bb=u3kph7yHpTCGSm8ZHHtEiYbryWG5qJnMm94vdsYj1GasIlX6Jav5k087_g7Y4bSp0rm_9kYx_eq4s5D4GuVRjGymv4qAnN0VzjRMVXf5u8TsP-p9c9jtzg2Cy_J6w3R1&xkcb=SoDN67M3rCjXcPRWHR0AbzkdCdPP&fccid=40ff2c79d6e04db8&vjs=3,,,,,,,,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
,Recepcionista Piso #5 y #6,0,0,0,"¿Y si no nos centráramos en quién eres ahora, sino en quién podrías llegar a ser?
Aquí, en EY, tendrás la oportunidad de construir una experiencia verdaderamente excepcional. Te capacitaremos con la última tecnología, te rodearemos de equipos de alto rendimiento y te proporcionaremos la escala global y la cultura diversa e inclusiva que necesitas para descubrir todo tu potencial. A través de nuestros programas de entrenamiento y formación, desarrollarás las habilidades que necesitas para seguir siendo relevante hoy y en el futuro - todo mientras construyes una red de colegas, mentores y líderes que estarán en el viaje contigo en EY y más allá.
La experiencia excepcional de EY. Es tuya para construirla.
La oportunidad
Serás parte de un equipo global en crecimiento, en donde fungirás como punto de contacto clave para un amplio rango de clientes y colegas. Ésta es una gran oportunidad para formar equipos multidisciplinarios en cambio, recibirás mucho apoyo diseñado de acuerdo con tu experiencia y habilidades personales. EY es un lugar dinámico para mejorar no sólo tus conocimientos técnicos sobre impuestos, sino también tu liderazgo profesional y visión de negocios. Nuestro enfoque líder en el mercado combina amplia experiencia en materia de cumplimiento y contabilidad local, en más de 120 países, con procesos de cumplimiento global y contabilidad fiscal estándar.
Lo que buscamos
Tienes una mentalidad ágil y orientada al crecimiento. Lo que sabes es importante. Pero la mentalidad adecuada es igual de importante para determinar el éxito. Buscamos personas que sean innovadoras, que puedan trabajar de forma ágil y que sigan el ritmo de un mundo que cambia rápidamente.
Son curiosos y tienen un propósito. Buscamos personas que vean oportunidades en lugar de retos, que se hagan mejores preguntas para buscar mejores respuestas que construyan un mundo laboral mejor.
Eres inclusivo. Buscamos personas que busquen y acepten perspectivas diversas, que valoren las diferencias y trabajen en equipo de forma inclusiva para crear seguridad y confianza.
Cualificaciones:
Formación: 1 ó 2 años de estudios universitarios en la rama de administración, Técnico Secretariado Bilingüe
Experiencia: 1 a 2 años en recepción, mensajería y servicio al cliente.
Conocimiento de Idiomas: Inglés intermedio
Conocimiento de sistemas: Paquete Office (ofimática)
Habilidades Blandas: Trabajo equipo, organización, proactividad, respuestas oportunas, comunicación asertiva, confidencialidad,
Habilidades técnicas: Trabajo equipo, organización, proactividad, respuestas oportunas, comunicación asertiva, confidencialidad,
Qué hay para ti
Acelere sus capacidades técnicas y sus habilidades de liderazgo transformador con cursos y programas de desarrollo orientados al futuro.
Amplíe sus horizontes trabajando en equipos altamente integrados en todo el mundo y colabore con personas de diversos orígenes, tanto profesional como culturalmente.
Saca lo mejor de ti mismo con una inversión continua en tu bienestar personal y en el desarrollo de tu carrera.
Desarrolla tu propio propósito personal y ayúdanos a crear un efecto dominó positivo en nuestros equipos, nuestro negocio, los clientes y la sociedad, construyendo juntos un mundo laboral mejor.",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=cae5974b05ade64e&bb=u3kph7yHpTCGSm8ZHHtEicwBaEQdUYMkCiaSPOB3k6OF06q7ogBKaQG3-kwTJl7ObhZUWIzonUwCgQ8LCU0ROgOzkimZL7ge8IuTJcnrXXf6-qt6dtoU4hrKNxxkKXBK&xkcb=SoBD67M3rCjXcPRWHR0HbzkdCdPP&fccid=1544766d4c2915b0&vjs=3,,,,,2-5 years,mid,bachelor,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
,Staff de Sostenibilidad,0,0,0,"¿Y si no nos centráramos en quién eres ahora, sino en quién podrías llegar a ser?
Aquí, en EY, tendrás la oportunidad de construir una experiencia verdaderamente excepcional. Te capacitaremos con la última tecnología, te rodearemos de equipos de alto rendimiento y te proporcionaremos la escala global y la cultura diversa e inclusiva que necesitas para descubrir todo tu potencial. A través de nuestros programas de entrenamiento y formación, desarrollarás las habilidades que necesitas para seguir siendo relevante hoy y en el futuro, todo mientras construyes una red de colegas, mentores y líderes que estarán en el viaje contigo en EY y más allá.
La experiencia excepcional de EY. Es tuya para construirla.
La oportunidad:
Puedes esperar un aprendizaje y desarrollo de primera clase adaptado a tus intereses y motivaciones únicos. Tendrás todas las habilidades, conocimientos y oportunidades para progresar y estar listo para construir un mundo laboral mejor para nuestra gente, nuestros clientes y las comunidades que nos apoyan.
Lo que buscamos
Tienes una mentalidad ágil y orientada al crecimiento. Lo que sabes es importante. Pero la mentalidad adecuada es igual de importante para determinar el éxito. Buscamos personas que sean innovadoras, que puedan trabajar de forma ágil y que sigan el ritmo de un mundo que cambia rápidamente.
Son curiosos y tienen un propósito. Buscamos personas que vean oportunidades en lugar de retos, que se hagan mejores preguntas para buscar mejores respuestas que construyan un mundo laboral mejor.
Eres inclusivo. Buscamos personas que busquen y acepten perspectivas diversas, que valoren las diferencias y trabajen en equipo de forma inclusiva para crear seguridad y confianza.
Cualificaciones:
Formación: Profesionales graduados de carreras afines a sostenibilidad: ingeniería ambiental, industrial, química, mecánica, agronomía entre otras. Profesionales de administración de empresas, economía, sociología, Relaciones Internaciones, Salud Ambiental, entre otras.
Experiencia: Al menos 1 año de experiencia en implementación de sistemas de gestión ambiental y/o social, construcción y verificación de información no financiera, gestión de requerimientos legales ambientales, experiencia en consultoría en general (ambiental o social). Deseable afinidad o experiencia en análisis de partes interesadas, materialidad, gestión de riesgos ASG y marcos de reporte en sostenibilidad.
Conocimiento de Idiomas: Deseable inglés intermedio
Conocimiento de sistemas: Competente en Microsoft Office, incluidos MS Excel y PowerPoint, deseable Power Bi.
Habilidades Blandas: Trabajo en equipo, comunicación asertiva, proactiva, innovadora, agil.
Habilidades técnicas:
Conocimiento en sistemas de gestión ambiental y social.
Comprensión de marcos de reporte en sostenibilidad.
Qué hay para ti
Acelere sus capacidades técnicas y sus habilidades de liderazgo transformador con cursos y programas de desarrollo orientados al futuro.
Amplíe sus horizontes trabajando en equipos altamente integrados en todo el mundo y colabore con personas de diversos orígenes, tanto profesional como culturalmente.
Saca lo mejor de ti mismo con una inversión continua en tu bienestar personal y en el desarrollo de tu carrera.
Desarrolla tu propio propósito personal y ayúdanos a crear un efecto dominó positivo en nuestros equipos, nuestro negocio, los clientes y la sociedad, construyendo juntos un mundo laboral mejor.",IT/Software Development,internship,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=08f21a6cd347a1eb&bb=u3kph7yHpTCGSm8ZHHtEicXWqVQw4Ks-kJ2cN2pSLkShBiGpJQMrU-Ik9X9L4vjzTvXVeNbxzCURTKWBkIeuXRz50QeQBno-jatNg0K5U_o6WDl-DESHteLHTAxeCxhx&xkcb=SoD367M3rCjXcPRWHR0GbzkdCdPP&fccid=1544766d4c2915b0&vjs=3,,,,,1+ years,junior,bachelor,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
